[egoonet]2013-08-19 16:27:05,778 DEBUG main org.jboss.logging Logging Provider: org.jboss.logging.Log4jLoggerProvider
[egoonet]2013-08-20 13:56:36,161 DEBUG processExecutor-1 org.hibernate.event.internal.AbstractFlushingEventListener Dirty checking collections
[egoonet]2013-08-20 13:56:36,161 DEBUG processExecutor-1 org.hibernate.event.internal.AbstractFlushingEventListener Flushed: 0 insertions, 1 updates, 0 deletions to 1 objects
[egoonet]2013-08-20 13:56:36,161 DEBUG processExecutor-1 org.hibernate.event.internal.AbstractFlushingEventListener Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
[egoonet]2013-08-20 13:56:36,161 DEBUG processExecutor-1 org.hibernate.internal.util.EntityPrinter Listing entities:
[egoonet]2013-08-20 13:56:36,162 DEBUG processExecutor-1 org.hibernate.internal.util.EntityPrinter com.egoonet.callcenter.model.GroupStatistics{id=1984, createTime=2013-08-20 13:56:34.0, subscribeType=Total_Calls_Handled, updateTime=Tue Aug 20 13:56:36 CST 2013, statvalue=1266.0, rangevalue=0, properties=null, subscribeName=KM_ZongHe_APG, referenceID=1}
[egoonet]2013-08-20 13:56:36,163 DEBUG processExecutor-1 org.hibernate.SQL /* update com.egoonet.callcenter.model.GroupStatistics */ update STATDATA set RANGEVALUE=?, REFERENCEID=?, STATVALUE=?, SUBSCRIBETYPE=?, SUBSCRIBENAME=?, PROPERTIES=?, CREATETIME=?, UPDATETIME=? where ID=?
[egoonet]2013-08-20 13:56:36,168 INFO subscribeExecutor-3 com.egoonet.callcenter.controller.statserver.SubscribeMessageTask [send data]=[referenceID]=3,[subscribeName]=KM_ZongHe_APQ@alipayHZSIPSwitch[subscribeType]=Total_Calls_Entered[value]=0.0
[egoonet]2013-08-20 13:56:36,168 DEBUG subscribeExecutor-3 com.egoonet.callcenter.service.AbstractModelService [messagebody]=[referenceID]=3,[subscribeName]=KM_ZongHe_APQ@alipayHZSIPSwitch[subscribeType]=Total_Calls_Entered[value]=0.0
[egoonet]2013-08-20 13:56:36,168 DEBUG subscribeExecutor-3 org.hibernate.engine.transaction.spi.AbstractTransactionImpl begin
[egoonet]2013-08-20 13:56:36,168 DEBUG subscribeExecutor-3 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Obtaining JDBC connection
[egoonet]2013-08-20 13:56:36,168 DEBUG subscribeExecutor-3 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Obtained JDBC connection
[egoonet]2013-08-20 13:56:36,168 DEBUG subscribeExecutor-3 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction initial autocommit status: true
[egoonet]2013-08-20 13:56:36,168 DEBUG subscribeExecutor-3 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction disabling autocommit
[egoonet]2013-08-20 13:56:36,168 DEBUG subscribeExecutor-3 org.hibernate.SQL select hibernate_sequence.nextval from dual
[egoonet]2013-08-20 13:56:36,169 DEBUG subscribeExecutor-3 org.hibernate.id.SequenceGenerator Sequence identifier generated: BasicHolder[java.lang.Integer[1986]]
[egoonet]2013-08-20 13:56:36,169 DEBUG subscribeExecutor-3 org.hibernate.event.internal.AbstractSaveEventListener Generated identifier: 1986, using strategy: org.hibernate.id.SequenceGenerator
[egoonet]2013-08-20 13:56:36,169 DEBUG subscribeExecutor-3 org.hibernate.engine.transaction.spi.AbstractTransactionImpl committing
[egoonet]2013-08-20 13:56:36,169 DEBUG subscribeExecutor-3 org.hibernate.event.internal.AbstractFlushingEventListener Processing flush-time cascades
[egoonet]2013-08-20 13:56:36,169 DEBUG subscribeExecutor-3 org.hibernate.event.internal.AbstractFlushingEventListener Dirty checking collections
[egoonet]2013-08-20 13:56:36,169 DEBUG subscribeExecutor-3 org.hibernate.event.internal.AbstractFlushingEventListener Flushed: 1 insertions, 0 updates, 0 deletions to 1 objects
[egoonet]2013-08-20 13:56:36,169 DEBUG subscribeExecutor-3 org.hibernate.event.internal.AbstractFlushingEventListener Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
[egoonet]2013-08-20 13:56:36,170 DEBUG subscribeExecutor-3 org.hibernate.internal.util.EntityPrinter Listing entities:
[egoonet]2013-08-20 13:56:36,170 DEBUG subscribeExecutor-3 org.hibernate.internal.util.EntityPrinter com.egoonet.callcenter.model.QueueStatistics{id=1986, createTime=Tue Aug 20 13:56:34 CST 2013, subscribeType=Total_Calls_Entered, updateTime=Tue Aug 20 13:56:34 CST 2013, statvalue=0.0, rangevalue=0, properties=null, subscribeName=KM_ZongHe_APQ@alipayHZSIPSwitch, referenceID=3}
[egoonet]2013-08-20 13:56:36,170 DEBUG subscribeExecutor-3 org.hibernate.SQL /* insert com.egoonet.callcenter.model.QueueStatistics */ insert into STATDATA (RANGEVALUE, REFERENCEID, STATVALUE, SUBSCRIBETYPE, SUBSCRIBENAME, PROPERTIES, CREATETIME, UPDATETIME, STATTYPE, ID) values (?, ?, ?, ?, ?, ?, ?, ?, 'QUEUE', ?)
[egoonet]2013-08-20 13:56:36,171 DEBUG processExecutor-1 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction committed JDBC Connection
[egoonet]2013-08-20 13:56:36,171 DEBUG processExecutor-1 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction re-enabling autocommit
[egoonet]2013-08-20 13:56:36,171 DEBUG processExecutor-1 org.hibernate.engine.jdbc.internal.JdbcCoordinatorImpl HHH000420: Closing un-released batch
[egoonet]2013-08-20 13:56:36,171 DEBUG processExecutor-1 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Releasing JDBC connection
[egoonet]2013-08-20 13:56:36,171 DEBUG processExecutor-1 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Released JDBC connection
[egoonet]2013-08-20 13:56:36,171 DEBUG subscribeExecutor-3 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction committed JDBC Connection
[egoonet]2013-08-20 13:56:36,171 DEBUG subscribeExecutor-3 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction re-enabling autocommit
[egoonet]2013-08-20 13:56:36,171 DEBUG subscribeExecutor-3 org.hibernate.engine.jdbc.internal.JdbcCoordinatorImpl HHH000420: Closing un-released batch
[egoonet]2013-08-20 13:56:36,171 DEBUG subscribeExecutor-3 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Releasing JDBC connection
[egoonet]2013-08-20 13:56:36,172 DEBUG subscribeExecutor-3 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Released JDBC connection
[egoonet]2013-08-20 13:56:36,172 INFO subscribeExecutor-3 com.egoonet.callcenter.controller.statserver.SubscribeMessage not set timeprofile config parameter
[egoonet]2013-08-20 13:56:36,172 INFO subscribeExecutor-3 com.egoonet.callcenter.controller.statserver.SubscribeMessage not set filter config parameter
[egoonet]2013-08-20 13:56:36,172 INFO subscribeExecutor-3 com.egoonet.callcenter.controller.statserver.SubscribeMessage [make StaticMetrics]timeprofile=,subscribeType=Total_Calls_Abandoned
[egoonet]2013-08-20 13:56:36,172 INFO subscribeExecutor-3 com.egoonet.callcenter.controller.statserver.SubscribeMessage [make statObjAG]staticsName=KM_ZongHe_APQ@alipayHZSIPSwitch,staticsType=QUEUE,tenantName=Environment
[egoonet]2013-08-20 13:56:36,172 INFO subscribeExecutor-3 com.egoonet.callcenter.controller.statserver.SubscribeMessage [make RequestOpenStatistic] notification=0
[egoonet]2013-08-20 13:56:36,203 ERROR subscribeExecutor-1 com.egoonet.callcenter.controller.statserver.SubscribeMessageTask create request event error!
[egoonet]2013-08-20 13:56:36,203 INFO subscribeExecutor-1 com.egoonet.callcenter.controller.statserver.SubscribeMessage not set timeprofile config parameter
[egoonet]2013-08-20 13:56:36,203 INFO subscribeExecutor-1 com.egoonet.callcenter.controller.statserver.SubscribeMessage [make StaticMetrics]timeprofile=,subscribeType=Total_Calls_Inbound
[egoonet]2013-08-20 13:56:36,203 INFO subscribeExecutor-1 com.egoonet.callcenter.controller.statserver.SubscribeMessage [make statObjAG]staticsName=62167,staticsType=AGENT,tenantName=Environment
[egoonet]2013-08-20 13:56:36,203 INFO subscribeExecutor-1 com.egoonet.callcenter.controller.statserver.SubscribeMessage [make RequestOpenStatistic] notification=0
[egoonet]2013-08-20 13:56:36,244 INFO main com.egoonet.callcenter.controller.StatServerController  Process Message 
[egoonet]2013-08-20 13:56:36,244 INFO subscribeExecutor-3 com.egoonet.callcenter.controller.statserver.SubscribeMessageTask [send data]=[referenceID]=5,[subscribeName]=KM_ZongHe_APQ@alipayHZSIPSwitch[subscribeType]=Total_Calls_Abandoned[value]=0.0
[egoonet]2013-08-20 13:56:36,244 DEBUG subscribeExecutor-3 com.egoonet.callcenter.service.AbstractModelService [messagebody]=[referenceID]=5,[subscribeName]=KM_ZongHe_APQ@alipayHZSIPSwitch[subscribeType]=Total_Calls_Abandoned[value]=0.0
[egoonet]2013-08-20 13:56:36,244 DEBUG subscribeExecutor-3 org.hibernate.engine.transaction.spi.AbstractTransactionImpl begin
[egoonet]2013-08-20 13:56:36,252 DEBUG subscribeExecutor-3 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Obtaining JDBC connection
[egoonet]2013-08-20 13:56:36,252 DEBUG subscribeExecutor-3 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Obtained JDBC connection
[egoonet]2013-08-20 13:56:36,252 DEBUG subscribeExecutor-3 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction initial autocommit status: true
[egoonet]2013-08-20 13:56:36,252 DEBUG subscribeExecutor-3 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction disabling autocommit
[egoonet]2013-08-20 13:56:36,252 DEBUG subscribeExecutor-3 org.hibernate.SQL select hibernate_sequence.nextval from dual
[egoonet]2013-08-20 13:56:36,253 DEBUG subscribeExecutor-3 org.hibernate.id.SequenceGenerator Sequence identifier generated: BasicHolder[java.lang.Integer[1987]]
[egoonet]2013-08-20 13:56:36,253 DEBUG subscribeExecutor-3 org.hibernate.event.internal.AbstractSaveEventListener Generated identifier: 1987, using strategy: org.hibernate.id.SequenceGenerator
[egoonet]2013-08-20 13:56:36,253 DEBUG subscribeExecutor-3 org.hibernate.engine.transaction.spi.AbstractTransactionImpl committing
[egoonet]2013-08-20 13:56:36,253 DEBUG subscribeExecutor-3 org.hibernate.event.internal.AbstractFlushingEventListener Processing flush-time cascades
[egoonet]2013-08-20 13:56:36,253 DEBUG subscribeExecutor-3 org.hibernate.event.internal.AbstractFlushingEventListener Dirty checking collections
[egoonet]2013-08-20 13:56:36,259 DEBUG subscribeExecutor-3 org.hibernate.event.internal.AbstractFlushingEventListener Flushed: 1 insertions, 0 updates, 0 deletions to 1 objects
[egoonet]2013-08-20 13:56:36,259 DEBUG subscribeExecutor-3 org.hibernate.event.internal.AbstractFlushingEventListener Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
[egoonet]2013-08-20 13:56:36,259 DEBUG subscribeExecutor-3 org.hibernate.internal.util.EntityPrinter Listing entities:
[egoonet]2013-08-20 13:56:36,259 DEBUG subscribeExecutor-3 org.hibernate.internal.util.EntityPrinter com.egoonet.callcenter.model.QueueStatistics{id=1987, createTime=Tue Aug 20 13:56:34 CST 2013, subscribeType=Total_Calls_Abandoned, updateTime=Tue Aug 20 13:56:34 CST 2013, statvalue=0.0, rangevalue=0, properties=null, subscribeName=KM_ZongHe_APQ@alipayHZSIPSwitch, referenceID=5}
[egoonet]2013-08-20 13:56:36,260 DEBUG subscribeExecutor-3 org.hibernate.SQL /* insert com.egoonet.callcenter.model.QueueStatistics */ insert into STATDATA (RANGEVALUE, REFERENCEID, STATVALUE, SUBSCRIBETYPE, SUBSCRIBENAME, PROPERTIES, CREATETIME, UPDATETIME, STATTYPE, ID) values (?, ?, ?, ?, ?, ?, ?, ?, 'QUEUE', ?)
[egoonet]2013-08-20 13:56:36,263 DEBUG subscribeExecutor-3 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction committed JDBC Connection
[egoonet]2013-08-20 13:56:36,263 DEBUG subscribeExecutor-3 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction re-enabling autocommit
[egoonet]2013-08-20 13:56:36,263 DEBUG subscribeExecutor-3 org.hibernate.engine.jdbc.internal.JdbcCoordinatorImpl HHH000420: Closing un-released batch
[egoonet]2013-08-20 13:56:36,263 DEBUG subscribeExecutor-3 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Releasing JDBC connection
[egoonet]2013-08-20 13:56:36,263 DEBUG subscribeExecutor-3 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Released JDBC connection
[egoonet]2013-08-20 13:56:36,263 INFO subscribeExecutor-3 com.egoonet.callcenter.controller.statserver.SubscribeMessage not set timeprofile config parameter
[egoonet]2013-08-20 13:56:36,263 INFO subscribeExecutor-3 com.egoonet.callcenter.controller.statserver.SubscribeMessage not set filter config parameter
[egoonet]2013-08-20 13:56:36,263 INFO subscribeExecutor-3 com.egoonet.callcenter.controller.statserver.SubscribeMessage [make StaticMetrics]timeprofile=,subscribeType=Total_Calls_Answered_In_Threshold
[egoonet]2013-08-20 13:56:36,263 INFO subscribeExecutor-3 com.egoonet.callcenter.controller.statserver.SubscribeMessage [make statObjAG]staticsName=KM_ZongHe_APQ@alipayHZSIPSwitch,staticsType=QUEUE,tenantName=Environment
[egoonet]2013-08-20 13:56:36,263 INFO subscribeExecutor-3 com.egoonet.callcenter.controller.statserver.SubscribeMessage [make RequestOpenStatistic] notification=0
[egoonet]2013-08-20 13:56:36,267 INFO processExecutor-3 com.egoonet.callcenter.controller.statserver.ProcessMessageTask [recieve msg from statserver] refID=3,value=1816
[egoonet]2013-08-20 13:56:36,267 DEBUG processExecutor-3 org.hibernate.engine.transaction.spi.AbstractTransactionImpl begin
[egoonet]2013-08-20 13:56:36,267 DEBUG processExecutor-3 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Obtaining JDBC connection
[egoonet]2013-08-20 13:56:36,267 DEBUG processExecutor-3 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Obtained JDBC connection
[egoonet]2013-08-20 13:56:36,267 DEBUG processExecutor-3 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction initial autocommit status: true
[egoonet]2013-08-20 13:56:36,267 DEBUG processExecutor-3 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction disabling autocommit
[egoonet]2013-08-20 13:56:36,267 DEBUG processExecutor-3 org.hibernate.SQL /* from StatData where referenceID = :id */ select statdata0_.ID as ID1_6_, statdata0_.RANGEVALUE as RANGEVAL3_6_, statdata0_.REFERENCEID as REFERENC4_6_, statdata0_.STATVALUE as STATVALU5_6_, statdata0_.SUBSCRIBETYPE as SUBSCRIB6_6_, statdata0_.SUBSCRIBENAME as SUBSCRIB7_6_, statdata0_.PROPERTIES as PROPERTI8_6_, statdata0_.CREATETIME as CREATETI9_6_, statdata0_.UPDATETIME as UPDATET10_6_, statdata0_.STATTYPE as STATTYPE2_6_ from STATDATA statdata0_ where statdata0_.REFERENCEID=?
[egoonet]2013-08-20 13:56:36,268 DEBUG processExecutor-3 org.hibernate.loader.Loader Result set row: 0
[egoonet]2013-08-20 13:56:36,268 DEBUG processExecutor-3 org.hibernate.loader.Loader Result row: EntityKey[com.egoonet.callcenter.model.StatData#1986]
[egoonet]2013-08-20 13:56:36,269 DEBUG processExecutor-3 org.hibernate.engine.internal.TwoPhaseLoad Resolving associations for [com.egoonet.callcenter.model.QueueStatistics#1986]
[egoonet]2013-08-20 13:56:36,269 DEBUG processExecutor-3 org.hibernate.engine.internal.TwoPhaseLoad Done materializing entity [com.egoonet.callcenter.model.QueueStatistics#1986]
[egoonet]2013-08-20 13:56:36,269 DEBUG processExecutor-3 org.hibernate.engine.transaction.spi.AbstractTransactionImpl committing
[egoonet]2013-08-20 13:56:36,269 DEBUG processExecutor-3 org.hibernate.event.internal.AbstractFlushingEventListener Processing flush-time cascades
[egoonet]2013-08-20 13:56:36,269 DEBUG processExecutor-3 org.hibernate.event.internal.AbstractFlushingEventListener Dirty checking collections
[egoonet]2013-08-20 13:56:36,269 DEBUG processExecutor-3 org.hibernate.event.internal.AbstractFlushingEventListener Flushed: 0 insertions, 0 updates, 0 deletions to 1 objects
[egoonet]2013-08-20 13:56:36,269 DEBUG processExecutor-3 org.hibernate.event.internal.AbstractFlushingEventListener Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
[egoonet]2013-08-20 13:56:36,269 DEBUG processExecutor-3 org.hibernate.internal.util.EntityPrinter Listing entities:
[egoonet]2013-08-20 13:56:36,270 DEBUG processExecutor-3 org.hibernate.internal.util.EntityPrinter com.egoonet.callcenter.model.StatData{id=1986, createTime=2013-08-20 13:56:34.0, subscribeType=Total_Calls_Entered, updateTime=2013-08-20 13:56:34.0, statvalue=0.0, rangevalue=0, properties=null, subscribeName=KM_ZongHe_APQ@alipayHZSIPSwitch, referenceID=3}
[egoonet]2013-08-20 13:56:36,271 DEBUG processExecutor-3 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction committed JDBC Connection
[egoonet]2013-08-20 13:56:36,271 DEBUG processExecutor-3 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction re-enabling autocommit
[egoonet]2013-08-20 13:56:36,271 DEBUG processExecutor-3 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Releasing JDBC connection
[egoonet]2013-08-20 13:56:36,271 DEBUG processExecutor-3 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Released JDBC connection
[egoonet]2013-08-20 13:56:36,271 DEBUG processExecutor-3 org.hibernate.engine.transaction.spi.AbstractTransactionImpl begin
[egoonet]2013-08-20 13:56:36,271 DEBUG processExecutor-3 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Obtaining JDBC connection
[egoonet]2013-08-20 13:56:36,271 DEBUG processExecutor-3 org.hibernate.engine.jdbc.internal.LogicalConnectionImpl Obtained JDBC connection
[egoonet]2013-08-20 13:56:36,271 DEBUG processExecutor-3 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction initial autocommit status: true
[egoonet]2013-08-20 13:56:36,271 DEBUG processExecutor-3 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction disabling autocommit
[egoonet]2013-08-20 13:56:36,271 DEBUG processExecutor-3 org.hibernate.engine.transaction.spi.AbstractTransactionImpl committing
[egoonet]2013-08-20 13:56:36,271 DEBUG processExecutor-3 org.hibernate.event.internal.AbstractFlushingEventListener Processing flush-time cascades
[egoonet]2013-08-20 13:56:36,272 DEBUG processExecutor-3 org.hibernate.event.internal.AbstractFlushingEventListener Dirty checking collections
[egoonet]2013-08-20 13:56:36,272 DEBUG processExecutor-3 org.hibernate.event.internal.AbstractFlushingEventListener Flushed: 0 insertions, 1 updates, 0 deletions to 1 objects
[egoonet]2013-08-20 13:56:36,272 DEBUG processExecutor-3 org.hibernate.event.internal.AbstractFlushingEventListener Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
[egoonet]2013-08-20 13:56:36,272 DEBUG processExecutor-3 org.hibernate.internal.util.EntityPrinter Listing entities:
[egoonet]2013-08-20 13:56:36,272 DEBUG processExecutor-3 org.hibernate.internal.util.EntityPrinter com.egoonet.callcenter.model.QueueStatistics{id=1986, createTime=2013-08-20 13:56:34.0, subscribeType=Total_Calls_Entered, updateTime=Tue Aug 20 13:56:36 CST 2013, statvalue=1816.0, rangevalue=0, properties=null, subscribeName=KM_ZongHe_APQ@alipayHZSIPSwitch, referenceID=3}
[egoonet]2013-08-20 13:56:36,272 DEBUG processExecutor-3 org.hibernate.SQL /* update com.egoonet.callcenter.model.QueueStatistics */ update STATDATA set RANGEVALUE=?, REFERENCEID=?, STATVALUE=?, SUBSCRIBETYPE=?, SUBSCRIBENAME=?, PROPERTIES=?, CREATETIME=?, UPDATETIME=? where ID=?
[egoonet]2013-08-20 13:56:36,274 DEBUG processExecutor-3 org.hibernate.engine.transaction.internal.jdbc.JdbcTransaction committed JDBC Connection
